"query_id","query_name","row_number","result_json"
14,"Seller Risk",565,"{""seller"": ""d673a59aac7a70d8b01e6902bf090a11"", ""sales_value"": 5499.56, ""delivered_orders"": 79, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.9250000000000000, ""on_time_delivery_rate"": 89.87}"
14,"Seller Risk",566,"{""seller"": ""e9c6969d40e6a3d2d0f90013165c2b98"", ""sales_value"": 5481.98, ""delivered_orders"": 10, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4000000000000000, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",567,"{""seller"": ""0ef83d7d83ed97cd2a0049ac8be5f88a"", ""sales_value"": 5447.81, ""delivered_orders"": 48, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1666666666666667, ""on_time_delivery_rate"": 97.92}"
14,"Seller Risk",568,"{""seller"": ""c68fb906c8f4b4b946d8386bfa6e5467"", ""sales_value"": 5433.61, ""delivered_orders"": 45, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.5227272727272727, ""on_time_delivery_rate"": 97.78}"
14,"Seller Risk",569,"{""seller"": ""d20b021d3efdf267a402c402a48ea64b"", ""sales_value"": 5427.26, ""delivered_orders"": 86, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.7674418604651163, ""on_time_delivery_rate"": 82.56}"
14,"Seller Risk",570,"{""seller"": ""8bd0f31cf0a614c658f6763bd02dea69"", ""sales_value"": 5423.32, ""delivered_orders"": 33, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2812500000000000, ""on_time_delivery_rate"": 96.97}"
14,"Seller Risk",571,"{""seller"": ""a3dd39f583bc80bd8c5901c95878921e"", ""sales_value"": 5412.16, ""delivered_orders"": 34, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.6000000000000000, ""on_time_delivery_rate"": 97.06}"
14,"Seller Risk",572,"{""seller"": ""42b729f859728f5079499127a9c2ef37"", ""sales_value"": 5396.92, ""delivered_orders"": 103, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4803921568627451, ""on_time_delivery_rate"": 92.23}"
14,"Seller Risk",573,"{""seller"": ""45213867cefbf2cd4c6177e10216a951"", ""sales_value"": 5389.16, ""delivered_orders"": 14, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.8571428571428571, ""on_time_delivery_rate"": 85.71}"
14,"Seller Risk",574,"{""seller"": ""45d33f715e24d15a6ccf5c17b3a23e3c"", ""sales_value"": 5383.47, ""delivered_orders"": 56, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1428571428571429, ""on_time_delivery_rate"": 92.86}"
14,"Seller Risk",575,"{""seller"": ""db4350fd57ae30082dec7acbaacc17f9"", ""sales_value"": 5369.02, ""delivered_orders"": 136, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1629629629629630, ""on_time_delivery_rate"": 96.32}"
14,"Seller Risk",576,"{""seller"": ""951e8cef368f09bb3f3d03c00ca4702c"", ""sales_value"": 5353.54, ""delivered_orders"": 62, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1333333333333333, ""on_time_delivery_rate"": 91.94}"
14,"Seller Risk",577,"{""seller"": ""503c1de08ae81a2d86f17951b204db55"", ""sales_value"": 5321.90, ""delivered_orders"": 22, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4090909090909091, ""on_time_delivery_rate"": 90.91}"
14,"Seller Risk",578,"{""seller"": ""6860153b69cc696d5dcfe1cdaaafcf62"", ""sales_value"": 5318.23, ""delivered_orders"": 74, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0958904109589041, ""on_time_delivery_rate"": 90.54}"
14,"Seller Risk",579,"{""seller"": ""715bbd5ba4e6b74cb0d2f29eb45058b0"", ""sales_value"": 5315.88, ""delivered_orders"": 62, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4677419354838710, ""on_time_delivery_rate"": 91.94}"
14,"Seller Risk",580,"{""seller"": ""beadbee30901a7f61d031b6b686095ad"", ""sales_value"": 5311.52, ""delivered_orders"": 64, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.9062500000000000, ""on_time_delivery_rate"": 75.00}"
14,"Seller Risk",581,"{""seller"": ""ce69a8021d18961dd2a40269b7c2c293"", ""sales_value"": 5289.05, ""delivered_orders"": 19, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4736842105263158, ""on_time_delivery_rate"": 89.47}"
14,"Seller Risk",582,"{""seller"": ""b4a476fbd28de64b1e347abf9089366a"", ""sales_value"": 5275.11, ""delivered_orders"": 30, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1379310344827586, ""on_time_delivery_rate"": 90.00}"
14,"Seller Risk",583,"{""seller"": ""c12b92bf1c350f3e6bf88d3596219c86"", ""sales_value"": 5252.84, ""delivered_orders"": 17, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.8823529411764706, ""on_time_delivery_rate"": 94.12}"
14,"Seller Risk",584,"{""seller"": ""834f8533b2ecb6598dd004ff3de7203a"", ""sales_value"": 5250.66, ""delivered_orders"": 41, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.9772727272727273, ""on_time_delivery_rate"": 85.37}"
14,"Seller Risk",585,"{""seller"": ""d66c305afaec317ebee552073a674429"", ""sales_value"": 5235.50, ""delivered_orders"": 38, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4615384615384615, ""on_time_delivery_rate"": 97.37}"
14,"Seller Risk",586,"{""seller"": ""eed78ac17f7f795a19a709745f00cd4e"", ""sales_value"": 5195.84, ""delivered_orders"": 22, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.7727272727272727, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",587,"{""seller"": ""99002261c568a84cce14d43fcffb43ea"", ""sales_value"": 5188.33, ""delivered_orders"": 36, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.7222222222222222, ""on_time_delivery_rate"": 91.67}"
14,"Seller Risk",588,"{""seller"": ""b19f3ca2ea475913750f25a5c37c8d8f"", ""sales_value"": 5176.65, ""delivered_orders"": 19, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.2631578947368421, ""on_time_delivery_rate"": 68.42}"
14,"Seller Risk",589,"{""seller"": ""9df5750209b83567ec144eb299d7d634"", ""sales_value"": 5176.30, ""delivered_orders"": 11, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0000000000000000, ""on_time_delivery_rate"": 90.91}"
14,"Seller Risk",590,"{""seller"": ""4c498c7345e89aebad651544829beca0"", ""sales_value"": 5131.66, ""delivered_orders"": 47, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2765957446808511, ""on_time_delivery_rate"": 87.23}"
14,"Seller Risk",591,"{""seller"": ""6fc26fe110feebd80a433e1f012a84f9"", ""sales_value"": 5128.06, ""delivered_orders"": 35, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.9117647058823529, ""on_time_delivery_rate"": 88.57}"
14,"Seller Risk",592,"{""seller"": ""1fe5540d7c1c37a595fefbacd5570d9e"", ""sales_value"": 5118.75, ""delivered_orders"": 20, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.3000000000000000, ""on_time_delivery_rate"": 95.00}"
14,"Seller Risk",593,"{""seller"": ""0509040ea3fe50071181bbc359eb7738"", ""sales_value"": 5099.25, ""delivered_orders"": 87, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4767441860465116, ""on_time_delivery_rate"": 93.10}"
14,"Seller Risk",594,"{""seller"": ""8931a84a914b3fe9b1ddaa4d704947ca"", ""sales_value"": 5092.89, ""delivered_orders"": 29, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0714285714285714, ""on_time_delivery_rate"": 93.10}"
14,"Seller Risk",595,"{""seller"": ""f0b47fbbc6dee9aafe415a6e33051b3f"", ""sales_value"": 5087.90, ""delivered_orders"": 67, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2537313432835821, ""on_time_delivery_rate"": 89.55}"
14,"Seller Risk",596,"{""seller"": ""65febd49fd28ec955651299159b1f527"", ""sales_value"": 5085.38, ""delivered_orders"": 33, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4545454545454545, ""on_time_delivery_rate"": 93.94}"
14,"Seller Risk",597,"{""seller"": ""b90e891671cffd9557f33a97dc523645"", ""sales_value"": 5081.31, ""delivered_orders"": 34, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.3235294117647059, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",598,"{""seller"": ""d12c926d74ceff0a90a21184466ce161"", ""sales_value"": 5075.68, ""delivered_orders"": 76, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.3461538461538462, ""on_time_delivery_rate"": 98.68}"
14,"Seller Risk",599,"{""seller"": ""8a130737016f838139d31878787a39c9"", ""sales_value"": 5064.32, ""delivered_orders"": 56, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4464285714285714, ""on_time_delivery_rate"": 92.86}"
14,"Seller Risk",600,"{""seller"": ""bccf933e006e9b94a6184af782963e77"", ""sales_value"": 5047.21, ""delivered_orders"": 45, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.5227272727272727, ""on_time_delivery_rate"": 97.78}"
14,"Seller Risk",601,"{""seller"": ""31da954dc0855f2495c6310f70a2f931"", ""sales_value"": 5032.71, ""delivered_orders"": 29, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2068965517241379, ""on_time_delivery_rate"": 89.66}"
14,"Seller Risk",602,"{""seller"": ""15aac934c58d886785ac1b17953ea898"", ""sales_value"": 5019.60, ""delivered_orders"": 25, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2400000000000000, ""on_time_delivery_rate"": 88.00}"
14,"Seller Risk",603,"{""seller"": ""232a6014e7b10cba61c6c2b2ea6bb4b0"", ""sales_value"": 5017.04, ""delivered_orders"": 32, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1562500000000000, ""on_time_delivery_rate"": 93.75}"
14,"Seller Risk",604,"{""seller"": ""827f8f69dfa529c561901c4f2e0f332f"", ""sales_value"": 5003.96, ""delivered_orders"": 91, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2777777777777778, ""on_time_delivery_rate"": 90.11}"
14,"Seller Risk",605,"{""seller"": ""e81e1f9c3e762e620f3fb60a51499e16"", ""sales_value"": 4979.49, ""delivered_orders"": 17, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0000000000000000, ""on_time_delivery_rate"": 94.12}"
14,"Seller Risk",606,"{""seller"": ""891071be6ba827b591264c90c2ae8a63"", ""sales_value"": 4957.05, ""delivered_orders"": 85, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.9651162790697674, ""on_time_delivery_rate"": 82.35}"
14,"Seller Risk",607,"{""seller"": ""fde0cc9ea29c8ccfc0a2c22256a58c71"", ""sales_value"": 4921.27, ""delivered_orders"": 35, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4857142857142857, ""on_time_delivery_rate"": 97.14}"
14,"Seller Risk",608,"{""seller"": ""3c03b12bab54d8b37d79d914bfdb1aa0"", ""sales_value"": 4919.77, ""delivered_orders"": 37, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.8333333333333333, ""on_time_delivery_rate"": 83.78}"
14,"Seller Risk",609,"{""seller"": ""382229d1e840115ffe3dbf5ff460e417"", ""sales_value"": 4890.33, ""delivered_orders"": 45, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2666666666666667, ""on_time_delivery_rate"": 88.89}"
14,"Seller Risk",610,"{""seller"": ""968268a686aa05d1f529fb07dff08130"", ""sales_value"": 4880.84, ""delivered_orders"": 12, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.5000000000000000, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",611,"{""seller"": ""2addf05f476d0637864454e93ba673d5"", ""sales_value"": 4877.64, ""delivered_orders"": 12, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 5.0000000000000000, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",612,"{""seller"": ""99a54764c341d5dc80b4a8fac4eba3fb"", ""sales_value"": 4877.58, ""delivered_orders"": 44, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.6744186046511628, ""on_time_delivery_rate"": 79.55}"
14,"Seller Risk",613,"{""seller"": ""55a5b51f93f2b70ea513f5a047b0262a"", ""sales_value"": 4849.38, ""delivered_orders"": 39, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4615384615384615, ""on_time_delivery_rate"": 92.31}"
14,"Seller Risk",614,"{""seller"": ""b76dba6c951ab00dc4edf0a1aa88037e"", ""sales_value"": 4827.34, ""delivered_orders"": 157, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2193548387096774, ""on_time_delivery_rate"": 96.82}"
14,"Seller Risk",615,"{""seller"": ""43f8c9950d11ecd03a0304a49e010da6"", ""sales_value"": 4807.22, ""delivered_orders"": 41, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.5609756097560976, ""on_time_delivery_rate"": 92.68}"
14,"Seller Risk",616,"{""seller"": ""6b3bd31ad8fcda4b2635ec9f3ff2ecdf"", ""sales_value"": 4801.87, ""delivered_orders"": 35, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0857142857142857, ""on_time_delivery_rate"": 91.43}"
14,"Seller Risk",617,"{""seller"": ""6ec1a01e866584bb679eb9b098345919"", ""sales_value"": 4794.76, ""delivered_orders"": 30, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2413793103448276, ""on_time_delivery_rate"": 80.00}"
14,"Seller Risk",618,"{""seller"": ""9803a40e82e45418ab7fb84091af5231"", ""sales_value"": 4791.38, ""delivered_orders"": 11, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.7272727272727273, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",619,"{""seller"": ""e49c26c3edfa46d227d5121a6b6e4d37"", ""sales_value"": 4765.66, ""delivered_orders"": 34, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.5588235294117647, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",620,"{""seller"": ""520b493b57809f446cb0a233bb3e25c7"", ""sales_value"": 4762.87, ""delivered_orders"": 63, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2968750000000000, ""on_time_delivery_rate"": 96.83}"
14,"Seller Risk",621,"{""seller"": ""cd6efc47efaabf134f8bdb654e10b4f1"", ""sales_value"": 4757.16, ""delivered_orders"": 31, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4838709677419355, ""on_time_delivery_rate"": 90.32}"
14,"Seller Risk",622,"{""seller"": ""ec8879960bd2221d5c32f8e12f7da711"", ""sales_value"": 4756.26, ""delivered_orders"": 35, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2941176470588235, ""on_time_delivery_rate"": 82.86}"
14,"Seller Risk",623,"{""seller"": ""f76a3b1349b6df1ee875d1f3fa4340f0"", ""sales_value"": 4748.98, ""delivered_orders"": 24, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.4583333333333333, ""on_time_delivery_rate"": 62.50}"
14,"Seller Risk",624,"{""seller"": ""81f89e42267213cb94da7ddc301651da"", ""sales_value"": 4721.18, ""delivered_orders"": 46, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.6739130434782609, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",625,"{""seller"": ""1b938a7ec6ac5061a66a3766e0e75f90"", ""sales_value"": 4719.45, ""delivered_orders"": 29, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4137931034482759, ""on_time_delivery_rate"": 96.55}"
14,"Seller Risk",626,"{""seller"": ""1eade46fba20122dc4aefb379f8c636b"", ""sales_value"": 4673.71, ""delivered_orders"": 58, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4310344827586207, ""on_time_delivery_rate"": 86.21}"
14,"Seller Risk",627,"{""seller"": ""f97e2b0650c2068227e1d366140eb62f"", ""sales_value"": 4665.98, ""delivered_orders"": 16, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0000000000000000, ""on_time_delivery_rate"": 93.75}"
14,"Seller Risk",628,"{""seller"": ""3f3486b61f45078d4f31ee5e43d8c5bb"", ""sales_value"": 4653.13, ""delivered_orders"": 39, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.3333333333333333, ""on_time_delivery_rate"": 84.62}"
14,"Seller Risk",629,"{""seller"": ""cb41bfbcbda0aea354a834ab222f9a59"", ""sales_value"": 4650.66, ""delivered_orders"": 11, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.2727272727272727, ""on_time_delivery_rate"": 63.64}"
14,"Seller Risk",630,"{""seller"": ""bf3c6d2a28b2b5501e6c15448982dcc9"", ""sales_value"": 4648.15, ""delivered_orders"": 35, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.6000000000000000, ""on_time_delivery_rate"": 97.14}"
14,"Seller Risk",631,"{""seller"": ""13d058e4eeac2ce8217660b2f8a05812"", ""sales_value"": 4647.37, ""delivered_orders"": 22, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1818181818181818, ""on_time_delivery_rate"": 86.36}"
14,"Seller Risk",632,"{""seller"": ""8f119a0aee85c0c8fc534629734e94fd"", ""sales_value"": 4645.89, ""delivered_orders"": 75, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2800000000000000, ""on_time_delivery_rate"": 94.67}"
14,"Seller Risk",633,"{""seller"": ""f3da5b2ff499efb8d4a6d371d175d7dd"", ""sales_value"": 4640.59, ""delivered_orders"": 77, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.8961038961038961, ""on_time_delivery_rate"": 85.71}"
14,"Seller Risk",634,"{""seller"": ""95f83f51203c626648c875dd41874c7f"", ""sales_value"": 4631.80, ""delivered_orders"": 50, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 3.7000000000000000, ""on_time_delivery_rate"": 94.00}"
14,"Seller Risk",635,"{""seller"": ""3f995f07c49d0d55a99d5c54957f7d81"", ""sales_value"": 4627.20, ""delivered_orders"": 43, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.2093023255813953, ""on_time_delivery_rate"": 97.67}"
14,"Seller Risk",636,"{""seller"": ""8cbac7e12637ed9cffa18c7875207478"", ""sales_value"": 4596.71, ""delivered_orders"": 66, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1666666666666667, ""on_time_delivery_rate"": 93.94}"
14,"Seller Risk",637,"{""seller"": ""681fce914360217db47784ae28905a96"", ""sales_value"": 4571.80, ""delivered_orders"": 23, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0000000000000000, ""on_time_delivery_rate"": 86.96}"
14,"Seller Risk",638,"{""seller"": ""8ed8ea9a57c862f2c18c2fe41f601d56"", ""sales_value"": 4562.97, ""delivered_orders"": 19, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4736842105263158, ""on_time_delivery_rate"": 100.00}"
14,"Seller Risk",639,"{""seller"": ""6b333a05bf188ef3e1f1662a86bd9855"", ""sales_value"": 4554.88, ""delivered_orders"": 12, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.3333333333333333, ""on_time_delivery_rate"": 91.67}"
14,"Seller Risk",640,"{""seller"": ""e883aa812c37a7413226856f4579fe91"", ""sales_value"": 4554.46, ""delivered_orders"": 26, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.1538461538461538, ""on_time_delivery_rate"": 96.15}"
14,"Seller Risk",641,"{""seller"": ""238fac594e170b59c6d228f5a4f4f1d9"", ""sales_value"": 4545.52, ""delivered_orders"": 29, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.0000000000000000, ""on_time_delivery_rate"": 89.66}"
14,"Seller Risk",642,"{""seller"": ""3361277dc30b7cccdb0c286b24219756"", ""sales_value"": 4540.90, ""delivered_orders"": 29, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.3448275862068966, ""on_time_delivery_rate"": 93.10}"
14,"Seller Risk",643,"{""seller"": ""1fdc574883ef3b33ad41562d93f3a74a"", ""sales_value"": 4524.27, ""delivered_orders"": 18, ""seller_risk_level"": ""Lower Risk"", ""average_review_score"": 4.4444444444444444, ""on_time_delivery_rate"": 94.44}"
